Age,NumOfProducts,NewTenure,Balance,CreditScore,EstimatedSalary
2.3490137023366073,2,0.06521739130434782,0.0,1507.4395337550127,104902.68
2.3490137023366073,1,0.043478260869565216,141726.88,1445.2129668096027,58257.23
2.4674865546864484,1,0.014925373134328358,88382.01,1144.0421274242647,59457.0
2.2554909653968886,1,0.14285714285714285,136364.46,1605.1419923608933,142754.71
2.1743130596034814,2,0.07142857142857142,0.0,1693.4508502952567,167909.52
2.3185925630675546,1,0.19047619047619047,91611.12,1297.2246185568824,144675.3
2.1313961985958643,1,0.28,79656.81,1363.5764434489392,93524.22
2.406749789260666,2,0.09090909090909091,0.0,1751.7934940608218,7008.65
2.1463783244013044,1,0.19230769230769232,141462.13,1445.2129668096027,440.2
2.2118851258871612,2,0.03225806451612903,0.0,1139.2185053043313,1375.46
2.1998811885849787,2,0.13333333333333333,84958.6,1499.9554228427041,194343.72
2.4124254007976647,1,0.16071428571428573,104217.3,1057.6067413039793,55857.48
2.1463783244013044,2,0.038461538461538464,138023.79,1393.1949490903185,117060.2
2.1998811885849787,2,0.3333333333333333,136622.55,1055.2177706528632,47310.24
2.301986844346629,2,0.15,0.0,1361.1117700982827,139356.3
2.2843088418441275,2,0.05263157894736842,126444.08,1021.8423369704847,82662.73
2.3762846050242845,1,0.14,88302.65,1370.9737402701078,195937.16
2.1463783244013044,1,0.038461538461538464,106648.98,1309.481241172302,7063.6
2.4439910926393944,2,0.11290322580645161,0.0,1393.1949490903185,61120.75
2.1998811885849787,2,0.06666666666666667,88243.29,1420.4133157181202,96658.26
2.27502803718183,1,0.16216216216216217,118050.79,1853.8257543964578,52301.15
2.3630059634160205,2,0.041666666666666664,0.0,1189.9899177457078,137961.41
2.022718127626029,2,0.2631578947368421,0.0,1326.6641606009516,159920.92
2.3762846050242845,1,0.08,137104.47,1324.2077774012123,127166.49
2.4968979036287027,2,0.06756756756756757,161434.36,1272.7540436483796,65532.17
2.27502803718183,2,0.21621621621621623,0.0,1398.1389303085555,20968.88
2.3417280895247248,1,0.022222222222222223,0.0,1119.949136053697,190663.89
2.3265285148247496,2,0.23255813953488372,123180.01,1625.2755345677588,196673.28
2.2118851258871612,1,0.2903225806451613,143321.97,1420.4133157181202,83679.46
2.2118851258871612,2,0.2903225806451613,80844.69,1378.3759366904264,74641.9
2.3342365583353355,2,0.11363636363636363,0.0,1356.1840662552702,82969.61
2.3185925630675546,2,0.16666666666666666,0.0,1280.0892080137126,121568.37
2.245192859026253,1,0.14705882352941177,170600.78,1129.5787807124664,5240.53
2.2932894924760308,1,0.02564102564102564,0.0,1141.630003878727,28184.7
2.2554909653968886,1,0.22857142857142856,0.0,955.4943884180074,132295.95
2.245192859026253,2,0.11764705882352941,0.0,1048.0548423102016,12833.96
2.1463783244013044,2,0.15384615384615385,118287.01,1221.5542727110164,60427.3
2.428714232276881,2,0.05084745762711865,0.0,1209.4021502147275,25843.7
2.1743130596034814,1,0.17857142857142858,118890.81,1368.5074292777258,145157.97
2.4234028451121024,4,0.034482758620689655,133745.44,1632.8335293049752,28373.86
2.1998811885849787,2,0.23333333333333334,101231.77,1514.9282059401137,156529.44
2.223417562945193,2,0.0625,57017.06,894.3869127134808,5907.11
2.2843088418441275,2,0.07894736842105263,0.0,1519.923179697051,78133.48
2.2843088418441275,1,0.23684210526315788,151766.71,1670.6876242126848,180829.99
2.1873703035406575,3,0.2413793103448276,137059.05,1660.5828057221925,102975.72
2.3185925630675546,1,0.07142857142857142,137479.13,1250.7797336419885,25669.1
2.245192859026253,2,0.17647058823529413,0.0,1265.4240613513987,171021.44
2.2932894924760308,1,0.0,107042.74,1522.4214223854515,102284.2
2.1873703035406575,2,0.3103448275862069,0.0,1338.9544318637159,13133.88
2.234510488261608,1,0.12121212121212122,152805.05,1253.2190014210528,63239.65
2.1998811885849787,1,0.16666666666666666,100683.54,1277.6435788272236,178361.04
2.2118851258871612,1,0.0967741935483871,0.0,1122.3555986706106,42589.33
2.1463783244013044,1,0.19230769230769232,147037.32,1415.4597239421867,141763.26
2.3697304003320947,1,0.08163265306122448,0.0,1192.414336469259,100075.1
2.160665483278932,1,0.037037037037037035,116320.68,1211.8313815624156,45563.94
2.1998811885849787,1,0.2,106629.49,1214.2612103860613,44114.88
2.3265285148247496,2,0.13953488372093023,93616.35,1117.543307507693,98348.66
2.3342365583353355,2,0.1590909090909091,193213.02,1329.1211018532763,137392.77
2.2932894924760308,2,0.1794871794871795,0.0,1695.9824258230897,19458.75
2.3826761003443613,1,0.0392156862745098,105229.53,1395.6666711394375,34967.75
2.4009427437364295,2,0.018518518518518517,123699.28,1482.510332267739,105221.76
2.301986844346629,2,0.15,0.0,1756.8781684465241,84151.98
2.1998811885849787,1,0.26666666666666666,174356.13,1630.3137198122904,31928.5
2.3490137023366073,3,0.043478260869565216,0.0,1457.6324542454554,89048.46
2.35610326082492,2,0.0851063829787234,124192.28,1136.8076326982016,50881.51
2.245192859026253,1,0.08823529411764706,105057.33,1848.7074182998379,9217.92
2.2843088418441275,1,0.02631578947368421,87202.38,1455.147514453696,77866.91
2.301986844346629,1,0.1,0.0,1202.1180500881858,85455.62
2.3104164240734093,2,0.0,150219.41,1460.1179138482994,107839.03
2.3104164240734093,1,0.14634146341463414,153238.88,864.0220468837233,11663.09
2.3185925630675546,1,0.11904761904761904,141927.1,1319.2966882832227,43018.98
2.44887742428511,1,0.14285714285714285,97009.15,1014.7076741451652,85101.0
2.3342365583353355,1,0.045454545454545456,113063.83,1403.0850571436645,53072.49
2.234510488261608,1,0.09090909090909091,0.0,1299.6748111500838,42171.13
2.2654287422515114,1,0.1111111111111111,109646.83,1250.7797336419885,70240.79
2.2843088418441275,1,0.07894736842105263,130588.82,1562.4613002158171,154997.64
2.245192859026253,1,0.058823529411764705,96019.5,1017.0852136495575,9085.0
2.1156565510330023,2,0.25,0.0,1076.742246252081,37654.31
2.4339133342319825,1,0.03333333333333333,0.0,1435.286790016914,177480.45
2.3417280895247248,2,0.06666666666666667,0.0,1524.920168115443,30793.61
2.1313961985958643,1,0.0,78396.08,1708.6472487222104,8316.19
2.3630059634160205,1,0.10416666666666667,0.0,1297.2246185568824,100478.6
2.3104164240734093,1,0.21951219512195122,0.0,1655.5332212010296,32430.94
2.301986844346629,2,0.225,0.0,1764.5085653332671,70607.1
2.2654287422515114,1,0.16666666666666666,0.0,1615.2049147000685,152128.36
2.245192859026253,1,0.20588235294117646,121063.85,1485.0009535801582,56984.58
2.2932894924760308,2,0.05128205128205128,0.0,1141.630003878727,48189.94
2.1998811885849787,2,0.13333333333333333,0.0,1168.1975193536475,89216.29
2.234510488261608,1,0.09090909090909091,0.0,1620.2392647010604,7666.73
2.2118851258871612,1,0.25806451612903225,112713.34,1272.7540436483796,176868.89
2.2654287422515114,2,0.1388888888888889,0.0,1324.2077774012123,130610.78
2.2654287422515114,2,0.1388888888888889,0.0,1502.44961861622,152979.14
2.1313961985958643,2,0.2,0.0,1756.8781684465241,47307.9
2.2932894924760308,1,0.20512820512820512,128264.03,1393.1949490903185,61792.76
2.1463783244013044,2,0.3076923076923077,0.0,1314.3878407704726,166031.08
2.4124254007976647,1,0.14285714285714285,156974.26,1410.5082579557495,89405.26
2.1873703035406575,2,0.13793103448275862,78885.88,1316.8419839327578,26927.69
2.245192859026253,2,0.23529411764705882,0.0,1151.2822379678123,145601.8
2.1156565510330023,1,0.125,0.0,1297.2246185568824,198826.03
2.4234028451121024,3,0.05172413793103448,108888.24,1204.545483568562,135875.51
2.3490137023366073,2,0.17391304347826086,119492.88,1701.0469674911144,166896.01
2.2554909653968886,2,0.22857142857142856,0.0,1127.170422019859,187900.12
2.301986844346629,1,0.2,0.0,1635.353815969409,167030.51
2.2554909653968886,1,0.05714285714285714,117212.18,1440.2488293423537,83052.03
2.3630059634160205,2,0.20833333333333334,0.0,1185.1428984065935,185094.48
2.3417280895247248,2,0.13333333333333333,114422.85,1605.1419923608933,104678.78
2.1873703035406575,1,0.1724137931034483,147092.65,1442.7306361487515,10928.3
2.27502803718183,1,0.24324324324324326,112712.17,1910.2411405172052,116097.26
2.2932894924760308,2,0.15384615384615385,0.0,1485.0009535801582,12266.06
2.2932894924760308,2,0.05128205128205128,47685.47,1494.968558072108,86019.48
2.2118851258871612,2,0.06451612903225806,112373.49,1363.5764434489392,131167.98
2.38891194008293,2,0.15384615384615385,0.0,1336.4952661575737,123242.11
2.223417562945193,1,0.1875,147107.91,1741.6295795772312,40066.95
2.4762726959762444,1,0.043478260869565216,27288.43,1815.4807625842536,110509.9
2.3265285148247496,2,0.18604651162790697,92244.83,1917.9501481180039,54949.73
2.3185925630675546,2,0.19047619047619047,120822.86,885.0302016928148,126153.24
2.245192859026253,1,0.058823529411764705,161588.89,1103.1217095889438,51358.66
2.2843088418441275,1,0.02631578947368421,114141.64,1093.520124094002,60988.21
2.1743130596034814,2,0.14285714285714285,0.0,1358.647644117603,176750.81
2.245192859026253,1,0.11764705882352941,91622.42,1141.630003878727,136603.42
2.2118851258871612,2,0.22580645161290322,0.0,1537.4214206881204,145151.96
2.223417562945193,2,0.03125,0.0,1403.0850571436645,183289.22
2.4888655288561763,1,0.05555555555555555,74812.84,1375.907994712817,27448.33
2.1313961985958643,2,0.28,0.0,1462.6038925948835,144723.38
2.160665483278932,2,0.1111111111111111,0.0,1370.9737402701078,44008.91
2.3342365583353355,1,0.045454545454545456,58781.76,1537.4214206881204,16874.92
2.2654287422515114,1,0.0,103502.22,1447.6958206462937,146191.82
2.2118851258871612,2,0.25806451612903225,0.0,1830.8069532055367,28407.4
2.2843088418441275,2,0.05263157894736842,0.0,1673.2150026655831,3524.69
2.27502803718183,2,0.16216216216216217,0.0,1390.7237648795674,45309.24
2.3417280895247248,2,0.13333333333333333,0.0,1703.5799325897988,147184.74
2.3826761003443613,2,0.058823529411764705,123981.31,1358.647644117603,40546.15
2.234510488261608,1,0.15151515151515152,121898.58,1622.7571599322207,61829.89
2.245192859026253,1,0.029411764705882353,78829.53,1194.8393599894362,12148.2
2.022718127626029,1,0.15789473684210525,113905.48,1393.1949490903185,176137.2
2.2654287422515114,1,0.19444444444444445,0.0,1637.8745792509428,13177.4
2.3104164240734093,1,0.17073170731707318,107511.52,1363.5764434489392,46156.87
2.1873703035406575,2,0.06896551724137931,117412.19,1678.2711644228807,4888.91
2.2843088418441275,2,0.13157894736842105,0.0,1450.1791969821093,156439.56
2.0816107672873483,2,0.3181818181818182,91560.58,1917.9501481180039,10541.38
2.3417280895247248,1,0.06666666666666667,100212.13,1879.4433798622508,152577.62
2.3265285148247496,1,0.18604651162790697,79757.21,1233.7212425260882,135650.72
2.3104164240734093,1,0.12195121951219512,80542.81,1040.8979133261964,88729.22
2.223417562945193,2,0.28125,134096.53,1272.7540436483796,53931.05
2.160665483278932,1,0.07407407407407407,0.0,1385.783012857057,82938.99
2.223417562945193,1,0.0,91956.49,1522.4214223854515,59961.81
2.301986844346629,1,0.075,92889.91,1549.9351567474923,109496.69
2.0816107672873483,1,0.22727272727272727,98800.0,1380.8444208606452,122865.55
2.3265285148247496,1,0.023255813953488372,130788.71,1655.5332212010296,101495.0
2.234510488261608,2,0.18181818181818182,90560.3,1675.7428495799816,42607.69
2.1998811885849787,1,0.1,145396.49,1680.7999466625913,198341.15
2.245192859026253,2,0.14705882352941177,0.0,1422.890907028271,159311.46
2.428714232276881,1,0.15254237288135594,113657.83,1361.1117700982827,116848.79
2.2654287422515114,1,0.1111111111111111,135438.4,1751.7934940608218,190627.01
2.3342365583353355,1,0.20454545454545456,120681.63,1625.2755345677588,74836.34
2.3826761003443613,1,0.0196078431372549,124662.54,1197.2649873805574,65390.46
2.1463783244013044,2,0.0,0.0,1736.5503474397783,111906.0
2.3417280895247248,1,0.022222222222222223,178827.79,1081.5326761554727,60375.18
2.3104164240734093,1,0.21951219512195122,137891.35,1209.4021502147275,142009.46
2.1873703035406575,2,0.3103448275862069,61710.44,1241.0285050718865,128077.8
2.3762846050242845,2,0.18,94748.76,1165.7792001930436,13608.18
2.1873703035406575,1,0.2413793103448276,93617.07,1504.9443224653935,113050.92
2.223417562945193,2,0.125,0.0,1236.1564084089898,141822.8
2.2118851258871612,2,0.1935483870967742,0.0,1361.1117700982827,93881.75
2.4124254007976647,1,0.16071428571428573,96951.21,1774.6887264889504,71776.76
2.1743130596034814,2,0.0,0.0,1331.5786003801982,7597.83
2.1873703035406575,2,0.27586206896551724,0.0,1537.4214206881204,152097.02
2.3630059634160205,1,0.16666666666666666,133297.24,1417.9362544567402,77764.37
2.27502803718183,1,0.13513513513513514,94901.09,1442.7306361487515,48233.75
2.0631308126571377,2,0.38095238095238093,133974.36,1557.4493587667343,50294.09
2.3417280895247248,1,0.06666666666666667,129209.48,1851.2663693154484,60151.77
2.1463783244013044,2,0.07692307692307693,165947.99,1331.5786003801982,168834.38
2.3697304003320947,2,0.16326530612244897,0.0,1482.510332267739,98090.69
2.453666849222338,1,0.015625,91869.69,1144.0421274242647,95421.0
2.2654287422515114,1,0.16666666666666666,98088.09,1823.1418819164655,26687.22
2.3762846050242845,1,0.16,125437.64,1417.9362544567402,17160.94
2.1156565510330023,2,0.20833333333333334,177799.83,1549.9351567474923,79886.06
2.2654287422515114,1,0.08333333333333333,139180.2,1706.1133598393646,123880.19
2.2932894924760308,1,0.05128205128205128,0.0,1127.170422019859,73669.94
2.223417562945193,1,0.25,144581.96,1415.4597239421867,87609.5
2.3265285148247496,2,0.11627906976744186,134740.19,1057.6067413039793,181430.91
2.301986844346629,1,0.225,46520.69,1572.4910978368232,96687.25
2.245192859026253,1,0.08823529411764706,107136.6,1430.3268543004715,153895.46
2.1156565510330023,2,0.2916666666666667,0.0,1199.6912177200004,16319.56
2.245192859026253,2,0.2647058823529412,0.0,1524.920168115443,67502.12
2.301986844346629,1,0.175,0.0,1000.4568234473296,170332.67
2.301986844346629,1,0.15,0.0,1645.4397232725096,28280.8
2.3104164240734093,1,0.1951219512195122,0.0,1635.353815969409,191694.77
2.234510488261608,2,0.030303030303030304,0.0,1219.1226568576028,102750.7
2.160665483278932,2,0.3333333333333333,106414.57,1324.2077774012123,77500.81
2.301986844346629,1,0.15,0.0,1917.9501481180039,136985.08
2.245192859026253,2,0.23529411764705882,136729.51,1701.0469674911144,47058.21
2.0816107672873483,2,0.22727272727272727,93547.23,1115.1381140614183,961.57
2.301986844346629,1,0.2,121729.42,1309.481241172302,61164.45
2.0435414022979725,2,0.2,0.0,1462.6038925948835,119759.24
2.3265285148247496,2,0.06976744186046512,0.0,1917.9501481180039,2465.8
2.1873703035406575,1,0.06896551724137931,151352.74,1519.923179697051,197145.89
2.38891194008293,1,0.019230769230769232,0.0,1170.616452739409,63584.55
2.2932894924760308,1,0.1794871794871795,0.0,1302.1255705114786,119348.28
2.27502803718183,1,0.08108108108108109,116509.99,1405.5589233832409,149517.71
2.4009427437364295,2,0.16666666666666666,156367.6,1665.6342748299624,116179.92
2.223417562945193,1,0.21875,0.0,1297.2246185568824,198055.94
2.234510488261608,2,0.09090909090909091,122134.4,1632.8335293049752,27867.59
2.1313961985958643,1,0.4,128509.63,1499.9554228427041,121562.33
2.4339133342319825,1,0.1,0.0,1660.5828057221925,17978.68
2.2843088418441275,1,0.05263157894736842,142289.28,1267.8668116066742,119638.85
2.1156565510330023,2,0.08333333333333333,95675.62,993.3407014708381,162699.7
2.27502803718183,1,0.10810810810810811,135927.06,1307.0287863233789,180890.4
2.2932894924760308,1,0.1282051282051282,77652.4,1522.4214223854515,25407.59
2.2118851258871612,1,0.22580645161290322,117799.28,1818.0340291478562,182372.35
2.245192859026253,2,0.08823529411764706,129668.43,1917.9501481180039,88743.99
2.2118851258871612,2,0.16129032258064516,121192.22,1630.3137198122904,74890.58
2.27502803718183,2,0.2702702702702703,0.0,1470.0649370513318,37411.35
2.2654287422515114,1,0.16666666666666666,0.0,1326.6641606009516,27011.8
2.223417562945193,1,0.15625,133476.09,1334.0366554060693,154843.4
2.406749789260666,1,0.12727272727272726,131033.76,1341.4141517558094,75685.59
2.3490137023366073,2,0.10869565217391304,0.0,1420.4133157181202,49707.85
2.1873703035406575,2,0.20689655172413793,0.0,1577.5089445109722,98998.61
2.3104164240734093,1,0.04878048780487805,84113.41,1647.9623875037219,197548.63
2.27502803718183,2,0.08108108108108109,99773.85,1665.6342748299624,54865.92
2.3342365583353355,2,0.13636363636363635,0.0,1554.9441294724306,192542.17
2.3265285148247496,1,0.06976744186046512,80764.03,1534.9201690424097,199378.58
2.3265285148247496,2,0.11627906976744186,0.0,896.7279722379659,35687.43
2.245192859026253,2,0.058823529411764705,0.0,1019.4634349911346,181270.84
2.3265285148247496,2,0.06976744186046512,0.0,1038.5136088825793,199505.53
2.1313961985958643,1,0.32,139330.1,1148.8682454573957,54372.37
2.27502803718183,1,0.13513513513513514,153195.59,1467.5774048591347,162763.01
2.4674865546864484,2,0.014925373134328358,0.0,1557.4493587667343,3837.08
2.3490137023366073,1,0.13043478260869565,92783.68,1064.7776210531194,51424.29
2.0816107672873483,1,0.045454545454545456,76318.64,972.0299525289403,194783.12
2.160665483278932,2,0.2962962962962963,90721.52,1284.9821854447725,109296.18
2.2843088418441275,2,0.18421052631578946,0.0,1582.5287501368018,38308.34
2.234510488261608,1,0.12121212121212122,0.0,1600.1134291131923,67879.8
2.301986844346629,2,0.225,122417.17,1275.1985237621816,190882.69
2.223417562945193,1,0.1875,0.0,1105.5237119770006,132861.9
2.27502803718183,3,0.24324324324324326,139592.98,1219.1226568576028,104152.65
2.2654287422515114,1,0.25,127157.04,1653.0091370136763,155700.15
2.234510488261608,2,0.0,130499.09,1547.4314145228795,74804.36
2.245192859026253,1,0.029411764705882353,121151.05,1361.1117700982827,119357.93
2.301986844346629,1,0.175,140596.95,1432.8065588646646,135459.02
2.234510488261608,1,0.030303030303030304,128306.83,1514.9282059401137,113580.79
2.44887742428511,1,0.07936507936507936,0.0,1380.8444208606452,28092.77
2.2118851258871612,1,0.2903225806451613,120718.28,1647.9623875037219,58961.49
2.3104164240734093,2,0.04878048780487805,119782.72,1497.4617357817792,120284.67
2.3265285148247496,1,0.06976744186046512,127940.47,1233.7212425260882,125140.72
2.160665483278932,1,0.18518518518518517,51522.75,1627.7943880474015,192131.77
2.0816107672873483,2,0.22727272727272727,82559.42,993.3407014708381,163112.9
2.3104164240734093,2,0.17073170731707318,0.0,1774.6887264889504,74275.08
2.223417562945193,2,0.28125,117337.54,1216.6916357840246,62810.91
2.2932894924760308,1,0.07692307692307693,0.0,1668.1607147555999,188187.05
2.2654287422515114,2,0.1111111111111111,0.0,1393.1949490903185,195224.91
2.44887742428511,1,0.015873015873015872,146202.93,1524.920168115443,126688.83
2.1873703035406575,1,0.13793103448275862,107601.79,1769.597747733742,18922.18
2.3630059634160205,1,0.125,140576.11,976.76076872553,116971.05
2.27502803718183,2,0.13513513513513514,0.0,1802.7210466703193,21928.81
2.0631308126571377,2,0.47619047619047616,0.0,1346.3352510345903,135851.3
2.2118851258871612,1,0.3225806451612903,118158.74,1144.0421274242647,158027.57
2.0435414022979725,1,0.05,139432.55,1693.4508502952567,85606.83
2.301986844346629,2,0.125,0.0,1124.762694333212,177099.71
2.3185925630675546,1,0.07142857142857142,81589.04,1462.6038925948835,188227.8
2.3417280895247248,1,0.06666666666666667,47134.75,1403.0850571436645,57236.44
2.1873703035406575,2,0.3103448275862069,127570.93,1534.9201690424097,164756.81
2.3185925630675546,2,0.21428571428571427,161651.37,1267.8668116066742,131753.97
2.234510488261608,2,0.06060606060606061,167733.51,1336.4952661575737,65222.48
2.2843088418441275,1,0.13157894736842105,126473.99,1334.0366554060693,91972.49
2.0990883953573993,1,0.30434782608695654,98775.23,1542.425421376358,114603.96
2.394998746416876,1,0.018867924528301886,123916.67,1383.3134464924779,16657.68
2.245192859026253,1,0.2647058823529412,154495.79,1784.8760575318672,191395.88
2.3762846050242845,1,0.12,136953.47,1514.9282059401137,2704.98
2.3104164240734093,1,0.0,0.0,1810.375551431559,79888.78
2.2554909653968886,2,0.22857142857142856,0.0,1475.041550255903,56642.97
2.1873703035406575,2,0.06896551724137931,0.0,1420.4133157181202,41671.81
2.5008118265172588,2,0.13333333333333333,0.0,1417.9362544567402,114675.75
2.2554909653968886,1,0.02857142857142857,118894.22,882.6929131801572,2923.61
2.1998811885849787,2,0.2,0.0,1160.9444083920885,18471.86
2.3490137023366073,2,0.06521739130434782,102955.14,1497.4617357817792,154137.33
2.301986844346629,1,0.15,124788.18,1917.9501481180039,65612.12
2.35610326082492,1,0.0,0.0,1341.4141517558094,133831.37
2.0990883953573993,2,0.0,187861.18,1587.5505100267783,104120.17
2.301986844346629,2,0.175,128486.91,1316.8419839327578,10109.47
2.4339133342319825,1,0.08333333333333333,85891.55,1723.8602474895977,74135.48
2.4339133342319825,1,0.06666666666666667,0.0,1635.353815969409,51637.67
2.3265285148247496,1,0.023255813953488372,0.0,1189.9899177457078,86634.3
2.2554909653968886,1,0.2571428571428571,118536.4,1110.3296366014367,40980.87
2.1743130596034814,2,0.32142857142857145,0.0,1083.9288681176836,94141.75
2.27502803718183,2,0.10810810810810811,0.0,1119.949136053697,164844.37
2.1156565510330023,1,0.16666666666666666,140197.18,1375.907994712817,142935.83
2.1743130596034814,1,0.35714285714285715,200724.96,1492.4758903540908,82872.64
2.394998746416876,2,0.1509433962264151,123845.36,1625.2755345677588,170454.93
2.1463783244013044,1,0.3076923076923077,118547.72,1277.6435788272236,151192.18
2.245192859026253,1,0.14705882352941177,76001.57,962.5767968802423,158668.87
2.2932894924760308,2,0.15384615384615385,0.0,1512.4314761233109,160532.88
2.2554909653968886,1,0.2,0.0,1197.2649873805574,48869.67
2.245192859026253,1,0.2647058823529412,152806.74,889.7070488080255,19687.99
2.406749789260666,2,0.01818181818181818,0.0,1554.9441294724306,54409.48
2.3697304003320947,4,0.02040816326530612,120656.86,1838.4759639673214,166164.3
2.2118851258871612,1,0.2903225806451613,102289.85,1620.2392647010604,115441.66
2.245192859026253,2,0.17647058823529413,146178.13,1502.44961861622,88837.11
2.223417562945193,2,0.25,0.0,1040.8979133261964,67364.42
2.3762846050242845,2,0.1,0.0,1504.9443224653935,110230.4
2.0990883953573993,1,0.391304347826087,143672.9,1450.1791969821093,115147.33
2.1463783244013044,2,0.15384615384615385,0.0,1835.9191900946557,167036.94
2.234510488261608,1,0.30303030303030304,138847.9,1086.3257099719967,127256.7
2.2654287422515114,1,0.2222222222222222,113680.54,1103.1217095889438,13197.44
2.4234028451121024,1,0.017241379310344827,143212.22,1522.4214223854515,102628.56
2.3104164240734093,1,0.07317073170731707,91536.93,1284.9821854447725,191468.78
2.35610326082492,1,0.1702127659574468,142382.03,1653.0091370136763,62086.62
2.160665483278932,1,0.37037037037037035,134169.62,1366.0416634234093,176730.02
2.1743130596034814,1,0.17857142857142858,71097.23,1356.1840662552702,130504.49
2.301986844346629,3,0.025,0.0,941.3489049683907,129975.34
2.1998811885849787,2,0.1,0.0,1265.4240613513987,83090.35
2.3826761003443613,1,0.058823529411764705,99286.98,1693.4508502952567,85578.63
2.4439910926393944,1,0.04838709677419355,0.0,1353.7210372618706,65010.74
2.1313961985958643,2,0.24,82506.72,1219.1226568576028,167705.07
2.2843088418441275,1,0.15789473684210525,141786.78,1136.8076326982016,147797.54
2.1743130596034814,1,0.25,108116.66,1504.9443224653935,27411.19
2.234510488261608,2,0.09090909090909091,0.0,1547.4314145228795,73018.74
2.27502803718183,2,0.10810810810810811,0.0,1417.9362544567402,143393.24
2.2118851258871612,2,0.06451612903225806,90547.48,1238.5921628818942,18800.13
2.3417280895247248,2,0.044444444444444446,0.0,1131.9877693964909,125658.28
2.223417562945193,1,0.15625,159904.79,1670.6876242126848,148811.14
